customer_id,name,email,phone,signup_date,order_date,address,order_amount,currency_hint,customer_age,category,customer_segment
233,Binay Huban Demir, binay.huban.demir233@example.com ,+90  580   552 69  65 ,11-20-2022,2025-06-25,"Türkiye, Şanlıurfa, Eyyübiye",₺325,TRY,61,Groceries,Budget
155,Av. Zülbiye Semat Akçay,av.zulbiye.semat.akcay155@example.com,+905230113075,"August 08, 2023",09/08/2025,Manisa - Türkiye,"187,70",,27,Groceries,Regular
387,Bişar Ülker, bisar.ulker387@example.com ,+905807710649,08-26-2024,"April 10, 2026",Kocasinan - Kayseri - Türkiye,346 TL,TRY,68,Sports & Outdoors,Budget
144,Bilender Yıldırım,bilender.yildirim144@example.com,+905473667102,2023-06-26,2026-03-30,"Türkiye, Şanlıurfa, Eyyübiye","255,46",,44,Sports & Outdoors,Regular
120,Belgizar Öcalan,belgizar.ocalan120@gmial.com,+90 574 688 62 39,04/03/2025,04/08/2025,Atakum - Samsun - Türkiye,₺409,TRY,73,Home & Garden,Budget
311,Zöhrehan Ferhan Erdoğan,zohrehan.ferhan.erdogan311@gmial.com,+90  538   663 17  79 ,09/06/2023,2025-04-08,Yenimahalle - Ankara - Türkiye,321 TL,TRY,23,Sports & Outdoors,Premium
247,Arpağ Yorulmaz, arpag.yorulmaz247@example.com ,+90545655743,13/07/2025,25/04/2026,Muratpaşa - Antalya,138 TL,TRY, 30 ,Groceries,Budget
489,Dr. Mahter Havse Hançer,dr.mahter.havse.hancer489@gmial.com,+90  507   200 64  25 ,2023-10-03,14/02/2026,Toroslar - Mersin - Türkiye,$265.28,USD,54,Beauty & Personal Care,Budget
118,Haliye Habibe Yıldırım, haliye.habibe.yildirim118@example.com ,0559 296 22 29,2025-01-07,"October 14, 2025",Yeşilyurt - Malatya - Türkiye,382 TL,TRY,64,Beauty & Personal Care,Regular
124,Gözem Zengin, gozem.zengin124@example.com ,+90  543   289 86  14 ,13/08/2024,"September 17, 2025","Türkiye, İzmir","230,15",,37,Books,Budget
193,Arıkol Zengin, arikol.zengin193@example.com ,+90  525   039 26  14 ,"January 14, 2025",06/04/2025,Yenişehir - Mersin - Türkiye,₺282,TRY,54,Books,Budget
117,Öğr. İdiris Münif Ergül,ogr.idiris.munif.ergul117@example.com,0557 332 21 41,2023-02-07,03/06/2025,Seyhan - Adana - Türkiye,"393,73",,67,Books,Regular
340,Tenvir Alemdar,tenvir.alemdar340@example.com,+90564527775,09/08/2021,08/05/2026,"Türkiye, Gaziantep, Şahinbey",250 TL,TRY,37,Groceries,Regular
60,Çev. Tüzeer Nurullah Bilir,cev.tuzeer.nurullah.bilir60@yaho.com,+90  599   938 67  74 ,08-25-2022,04-07-2026,Osmangazi - Bursa - Türkiye,252 TL,TRY,45,Groceries,Budget
294,Arıel Güçlü, ariel.guclu294@example.com ,+90  525   007 43  29 ,"August 30, 2021","May 02, 2026","Şanlıurfa, Eyyübiye",₺214,TRY,28,Electronics,Regular
14,Arş. Gör. Edaviye Nuriyet Çorlu Durmuş, ars.gor.edaviye.nuriyet.corlu.durmus14@example.com ,+905657871351,2024-01-20,2026-02-05,Meram - Konya - Türkiye,"115,92",, 19 ,Toys & Games,Regular
198,Akyıldız Akdeniz,akyildiz.akdeniz198@gmial.com,+90510158195,2023-10-16,09-09-2025,"Türkiye, Malatya, Yeşilyurt","107,11",,18,Home & Garden,Budget
164,Kıvılcım Seven, kivilcim.seven164@example.com ,+90578728743,2025-04-26,2026-03-09,"Türkiye, Eskişehir, Tepebaşı",$198.74,USD,39,Electronics,Budget
499,Bayan Nürice Arsoy Eraslan,bayan.nurice.arsoy.eraslan499@example.com,+90  590   219 62  07 ,06-30-2025,17/11/2025,"Türkiye, Diyarbakır, Kayapınar",131 TL,TRY,18,Home & Garden,Budget
441,Gündüzalp Tevetoğlu, gunduzalp.tevetoglu441@example.com ,+90 599 451 01 62,2025-01-16,2026-06-19,Muratpaşa - Antalya - Türkiye,$344.22,USD,61,Toys & Games,Budget
75,Kaver İhsanoğlu Çetin,kaver.ihsanoglu.cetin75@outlok.com,+90562174561,02-09-2024,27/08/2025,İstanbul - Türkiye,"449,34",,72,Books,Regular
434,Kâzime İslime Yorulmaz,kzime.islime.yorulmaz434@example.com,+90  572   649 08  27 ,04-29-2022,07/12/2025,"Kayseri, Kocasinan",$275.83,USD,46,Sports & Outdoors,Budget
172,Robert'); DROP TABLE customers;--, bayan.olus.sama.ulker172@example.com ,0564 039 10 65,2022-01-08,2025-04-11,"Türkiye, Kayseri, Melikgazi",$147.15,USD,22,Electronics,Regular
86,Hayel Eraslan,hayel.eraslan86@example.com,+90  574   612 00  47 ,19/04/2025,2026-05-05,Şahinbey - Gaziantep - Türkiye,"125,93",,24,Books,Budget
103,Elvan Şener,elvan.sener103@example.com,+90581561478,2022-03-17,09-16-2025,Yenişehir - Mersin - Türkiye,"185,01",,37,Home & Garden,Budget
411,Maksüde Hayrioğlu, maksude.hayrioglu411@example.com ,+90  515   727 91  94 ,27/09/2025,2026-05-17,"Türkiye, Van, İpekyolu",528 TL,TRY,64,Toys & Games,Premium
365,Prof. Nevsale Uğur Zengin Sakarya, prof.nevsale.ugur.zengin.sakarya365@example.com ,0590 426 81 81,16/02/2023,"February 02, 2026","Türkiye, Diyarbakır, Kayapınar","203,38",,36,Clothing,Budget
434,Kâzime İslime Yorulmaz,kzime.islime.yorulmaz434@example.com,+90572640827,29/04/2022,2026-04-16,"Türkiye, Kayseri, Kocasinan",$230.66,USD,46,Beauty & Personal Care,Budget
66,Altınkaya Koşukhan Gül Şama,altinkaya.kosukhan.gul.sama66@hotnail.com,+90587496717,31/12/2023,07-09-2025,"Türkiye, Adana",₺256,TRY,44,Electronics,Budget
461,Galip Akdeniz, galip.akdeniz461@example.com ,+90 570 171 57 72,2024-05-13,02-02-2026,Tepebaşı - Eskişehir - Türkiye,"374,80",,,Sports & Outdoors,Budget
158,Yahşi Soylu, yahsi.soylu158@example.com ,+905437575848,04-07-2025,24/07/2025,Şehitkamil - Gaziantep - Türkiye,$325.71,USD,54,Sports & Outdoors,Regular
166,Bayan Gülsü Sabır Kısakürek,bayan.gulsu.sabir.kisakurek166@example.com,+90  522   753 04  63 ,"June 12, 2023",2025-04-15,Ortahisar - Trabzon - Türkiye,"328,80",,66,Electronics,Budget
380,Nurdeniz Manço,nurdeniz.manco380@outlok.com,+90 512 535 54 49,2022-05-02,09-17-2025,"Türkiye, Trabzon, Ortahisar",$238.37,USD,43,Books,Budget
178,Nurmelek Hayrioğlu,nurmelek.hayrioglu178@outlok.com,+90 599 534 28 36,"April 06, 2024",11-03-2025,"Türkiye, Van, İpekyolu",$176.86,USD,35,Beauty & Personal Care,Budget
366,Arş. Gör. Güverçin Şirivan Türk Gül,ars.gor.guvercin.sirivan.turk.gul366@example.com,+90  589   476 97  35 ,2021-08-07,31/03/2025,"Türkiye, Bursa",292 TL,TRY,47,Groceries,Regular
30,Erdibay Korutürk,erdibay.koruturk30@example.com,+90534216073,15/05/2023,2026-01-06,Tepebaşı - Eskişehir - Türkiye,218 TL,TRY, 40 ,Sports & Outdoors,Budget
128,Yamin Merzuk Yılmaz, yamin.merzuk.yilmaz128@example.com ,+90  520   585 27  72 ,03-11-2025,21/03/2026,"Bursa, Osmangazi",299 TL,TRY,22,Books,Premium
124,Gözem Zengin, gozem.zengin124@example.com ,+90 543 289 86 14,"August 13, 2024",20/06/2025,"Türkiye, İzmir, Konak",156 TL,TRY,37,Clothing,Budget
34,Tekbay Aksu,tekbay.aksu34@gmial.com,+90556159548,"March 19, 2024",2025-07-09,"Türkiye, Erzurum, Yakutiye","344,94",,60,Electronics,Regular
352,Gülev Demir, gulev.demir352@example.com ,+905929842576,21/08/2022,15/02/2026,Pamukkale - Denizli,133 TL,TRY,22,Electronics,Budget
302,Mishat Buyrukhan Sezer Hançer,mishat.buyrukhan.sezer.hancer302@example.com,+90 517 393 48 35,"January 02, 2022",2026-02-20,"Türkiye, Kayseri, Melikgazi",$215.70,USD,44,Books,Budget
63,Aykutalp Sakarya, aykutalp.sakarya63@example.com ,+90 561 832 42 10,07/01/2025,06-01-2026,İpekyolu - Van - Türkiye,387 TL,TRY,68,Sports & Outdoors,Budget
478,İntihap Şafak,intihap.safak478@example.com,+90  592   752 43  72 ,12-28-2022,2025-10-26,Şehzadeler - Manisa - Türkiye,₺410,TRY, 73 ,Sports & Outdoors,Budget
447,Nurbanu Limon Kısakürek Seven,nurbanu.limon.kisakurek.seven447@hotnail.com,0534 414 48 85,"August 25, 2021",2025-04-10,"Türkiye, Konya, Selçuklu",$78.73,USD,18,Beauty & Personal Care,Budget
420,Av. Nevsale Birsan Şafak Akdeniz, av.nevsale.birsan.safak.akdeniz420@example.com ,+90 592 069 80 42,"August 11, 2025",2025-12-07,Toroslar - Mersin - Türkiye,187 TL,TRY, 36 ,Home & Garden,Budget
72,Uz. Köker Nurullah Güçlü,uz.koker.nurullah.guclu72@example.com,+90  584   044 99  72 ,2023-06-12,2026-01-07,Pamukkale - Denizli - Türkiye,"336,96",,52,Groceries,Regular
339,Şeref Bilgin,seref.bilgin339@example.com,0559 492 99 55,2023-07-19,2025-09-01,"Türkiye, Şanlıurfa, Eyyübiye","139,77",,28,Groceries,Budget
159,Çev. Meşhur Asalet Demirel,cev.meshur.asalet.demirel159@hotnail.com,+905524041374,04/10/2021,17/01/2025,"Türkiye, Trabzon","247,29",,48,Books,Budget
435,Türknur Beray Hançer Ertaş,turknur.beray.hancer.ertas435@example.com,+90529266570,11/12/2024,13/09/2025,"Türkiye, Malatya, Yeşilyurt",$275.62,USD,47,Sports & Outdoors,Regular
481,Hatin Nüdret Çorlu Arsoy, hatin.nudret.corlu.arsoy481@example.com ,+90 567 428 60 47,2023-10-22,10-25-2025,Şehitkamil - Gaziantep - Türkiye,"320,52",,61,Electronics,Budget
386,Nefaret Cuheyna Durdu,nefaret.cuheyna.durdu386@yaho.com,+90  545   642 40  08 ,"September 12, 2021",25/04/2026,"Türkiye, İzmir, Bornova",376 TL,TRY,72,Home & Garden,Budget
395,Av. Beyda Durdu,av.beyda.durdu395@gmial.com,+90531365049,"April 11, 2025","April 09, 2026",İlkadım - Samsun - Türkiye,$434.52,USD,43,Groceries,Premium
246,Dr. Bilgütay Erten Alemdar,dr.bilgutay.erten.alemdar246@example.com,+905571911261,"August 18, 2022",17/10/2025,"Türkiye, Malatya, Yeşilyurt",₺294,TRY,54,Home & Garden,Budget
24,Dr. Günkurt Şanlı Öcalan,dr.gunkurt.sanli.ocalan24@example.com,+905783842513,2023-11-17,2025-01-19,"Türkiye, Manisa",₺177,TRY,36,Beauty & Personal Care,Budget
83,Öğr. Baydu Serda Yüksel,ogr.baydu.serda.yuksel83@example.com,+90  532   858 84  24 ,2023-04-01,31/05/2026,"Türkiye, Denizli, Pamukkale",$376.76,USD,69,Beauty & Personal Care,Budget
484,Feremez İnançlı Güçlü, feremez.inancli.guclu484@example.com ,+90  518   175 34  43 ,10-04-2025,11-03-2025,"Türkiye, İstanbul, Şişli",₺135,TRY,19,Clothing,Regular
150,Çapkan Bilge, capkan.bilge150@example.com ,0516 878 49 91,24/03/2025,2025-12-27,"Türkiye, Samsun",$158.16,USD, 24 ,Clothing,Regular
463,Tuğtaş Halidun Akgündüz,tugtas.halidun.akgunduz463@example.com,+90 582 761 53 96,2023-07-05,2025-06-01,Gaziantep - Türkiye,₺459,TRY,54,Electronics,Premium
248,Prof. Gökten Tevetoğlu,prof.gokten.tevetoglu248@gmial.com,+90  521   277 56  18 ,10/12/2023,16/01/2026,Van - Türkiye,$346.93,USD,67,Electronics,Budget
457,Tonguç Ülker, tonguc.ulker457@example.com ,+90  524   932 14  95 ,2022-12-01,23/06/2025,"Türkiye, Eskişehir, Tepebaşı",$261.86,USD,46,Books,Budget
243,Servinaz Belkize Tarhan, servinaz.belkize.tarhan243@example.com ,0549 493 75 97,13/08/2021,"June 08, 2025","Türkiye, Samsun",355 TL,TRY,67,Beauty & Personal Care,Budget
159,Çev. Meşhur Asalet Demirel, cev.meshur.asalet.demirel159@example.com ,+90  552   404 15  74 ,04/10/2021,03-02-2025,Trabzon - Türkiye,₺242,TRY,48,Toys & Games,Budget
454,Elifnur Tevetoğlu Demirel,elifnur.tevetoglu.demirel454@example.com,+90  568   104 09  15 ,2023-05-01,"June 26, 2025","Türkiye, Ankara, Keçiören",401 TL,TRY,74,Books,Budget
369,Okanay Yavuz Çamurcuoğlu Dumanlı,okanay.yavuz.camurcuoglu.dumanli369@outlok.com,+90  537   333 43  33 ,2024-07-19,2025-07-28,Yenişehir - Mersin - Türkiye,"432,69",,71,Beauty & Personal Care,Regular
213,Dr. Tanses Dumanlı Çetin,dr.tanses.dumanli.cetin213@example.com,+90 596 969 15 57,2022-06-27,2025-10-01,"Türkiye, Malatya, Yeşilyurt",340 TL,TRY,29,Groceries,Premium
194,Dr. Vedat Önel Hançer, dr.vedat.onel.hancer194@example.com ,+90562185016,07-10-2025,2025-12-09,"Trabzon, Ortahisar","239,40",, 39 ,Beauty & Personal Care,Regular
348,Atiyye Sezer,atiyye.sezer348@outlok.com,+905823184322,01-24-2025,"June 19, 2025",Yeşilyurt - Malatya - Türkiye,₺259,TRY,41,Toys & Games,Regular
432,Fatinur Dumanlı,fatinur.dumanli432@hotnail.com,+90  565   699 98  80 ,"January 11, 2023","October 30, 2025","Ankara, Yenimahalle","174,91",,24,Electronics,Regular
412,Abdülahat Oldağ Korutürk Şafak,abdulahat.oldag.koruturk.safak412@example.com,+90505566139,2022-05-24,11/06/2026,"Türkiye, Trabzon, Ortahisar",434 TL,TRY, 67 ,Home & Garden,Regular
266,Dr. Selime İnönü Yorulmaz, dr.selime.inonu.yorulmaz266@example.com ,+905179320104,2025-11-01,10/11/2025,Yakutiye - Erzurum - Türkiye,₺198,TRY,38,Home & Garden,Budget
379,Salimet Hayrioğlu,salimet.hayrioglu379@example.com,0571 694 72 25,08-02-2023,12-22-2025,"Türkiye, Eskişehir, Tepebaşı",₺363,TRY,58,Toys & Games,Regular
317,İnançlı Ülker,inancli.ulker317@example.com,+905869772922,"May 14, 2025",2026-02-24,"Türkiye, İstanbul, Kadıköy",₺255,TRY,42,Beauty & Personal Care,Regular
153,Mücellib Bektaşi Sezgin Ertaş,mucellib.bektasi.sezgin.ertas153@example.com,+90  588   879 47  05 ,02-03-2024,25/05/2026,"Türkiye, Van, İpekyolu",$313.67,USD,61,Groceries,Budget
203,Musaffa Akdeniz, musaffa.akdeniz203@example.com ,+90 556 465 19 39,"November 21, 2022",2025-03-27,"Türkiye, Şanlıurfa, Eyyübiye","192,56",,29,Home & Garden,Regular
485,Çerçi Demirel,cerci.demirel485@example.com,+90  539   111 92  69 ,11-29-2024,03-09-2025,"Türkiye, Ankara, Yenimahalle","416,00",,75,Beauty & Personal Care,Budget
288,Nüdret Ülker Çetin, nudret.ulker.cetin288@example.com ,+90  543   283 09  65 ,"February 17, 2022","September 14, 2025","Türkiye, Mersin, Toroslar",₺296,TRY,26,Toys & Games,Premium
317,İnançlı Ülker,inancli.ulker317@hotnail.com,+905869782924,2025-05-14,07/09/2025,Kadıköy - İstanbul - Türkiye,₺259,TRY, 42 ,Toys & Games,Regular
27,Dirlik Çamurcuoğlu,dirlik.camurcuoglu27@example.com,+905052427858,11-23-2025,06/06/2026,Mersin - Türkiye,"159,51",,25,Electronics,Budget
327,Bekbay Çetin,bekbay.cetin327@hotnail.com,+90521826886,"June 07, 2025",2025-07-11,Odunpazarı - Eskişehir - Türkiye,₺194,TRY, 40 ,Home & Garden,Budget
248,Prof. Gökten Tevetoğlu, prof.gokten.tevetoglu248@example.com ,+90521275618,10/12/2023,"December 12, 2025",İpekyolu - Van - Türkiye,₺362,TRY, 67 ,Toys & Games,Budget
23,Öğr. Kasim Aslan, ogr.kasim.aslan23@example.com ,+905353462472,"September 25, 2021",2026-01-04,"Türkiye, Eskişehir, Tepebaşı",98 TL,TRY, 22 ,Sports & Outdoors,Budget
445,Bay Erdogan Demirel,bay.erdogan.demirel445@yaho.com,+90 529 978 77 29,2024-08-23,2025-08-23,Şehzadeler - Manisa - Türkiye,₺322,TRY,63,Electronics,Budget
28,Gülşa Şensoy, gulsa.sensoy28@example.com ,0559 826 20 45,2025-09-22,21/12/2025,"Türkiye, Antalya, Muratpaşa",444 TL,TRY, 75 ,Books,Regular
247,Arpağ Yorulmaz, arpag.yorulmaz247@example.com ,+90  544   565 57  43 ,2025-07-13,2026-03-11,Muratpaşa - Antalya - Türkiye,144 TL,TRY, 30 ,Beauty & Personal Care,Budget
1,Akar Ziyaettin Aslan Yüksel,akar.ziyaettin.aslan.yuksel1@example.com,+90  543   321 81  96 ,10-08-2025,"January 22, 2026",Nilüfer - Bursa,₺95,TRY,19,Books,Budget
229,Erginel Nezihi Demir,erginel.nezihi.demir229@example.com,+905542632189,25/11/2025,2026-05-31,"Türkiye, Bursa",₺301,TRY,57,Clothing,Regular
376,Melihcan Dumanlı, melihcan.dumanli376@example.com ,+90  528   857 44  89 ,06/09/2025,2025-11-10,Pamukkale - Denizli - Türkiye,₺235,TRY, 43 ,Clothing,Budget
96,Bahaddin Zoral Durmuş Manço,bahaddin.zoral.durmus.manco96@gmial.com,+90  565   452 71  11 ,2025-06-05,2026-04-21,"Türkiye, Bursa, Osmangazi",$217.94,USD, 45 ,Groceries,Budget
24,Dr. Günkurt Şanlı Öcalan, dr.gunkurt.sanli.ocalan24@example.com ,+90  518   384 25  13 ,"November 17, 2023",2025-11-21,"Türkiye, Manisa, Şehzadeler",₺186,TRY, 36 ,Beauty & Personal Care,Budget
136,Rayla Zülbiye Karadeniz,rayla.zulbiye.karadeniz136@example.com,+902814473947,2024-10-29,"July 15, 2025","Türkiye, Şanlıurfa, Eyyübiye",₺133,TRY,25,Sports & Outdoors,Budget
444,Onursu Şensoy,onursu.sensoy444@gmial.com,+90598174695,29/06/2024,2025-08-15,Çankaya - Ankara - Türkiye,₺281,TRY, 51 ,Electronics,Regular
201,Şöhret Sezgin,sohret.sezgin201@example.com,+90571240696,2024-02-07,11-30-2025,Şehzadeler - Manisa - Türkiye,₺232,TRY,46,Clothing,Budget
151,Özakan Mazlum Bilgin Akçay, ozakan.mazlum.bilgin.akcay151@example.com ,+90523988000,03-07-2025,2025-04-15,"Türkiye, Eskişehir, Tepebaşı",362 TL,TRY,63,Toys & Games,Budget
385,Safinaz Ayçan Arslan Tevetoğlu,safinaz.aycan.arslan.tevetoglu385@outlok.com,+90 599 796 88 45,2023-04-01,2026-03-04,Yakutiye - Erzurum - Türkiye,"258,62",,52,Sports & Outdoors,Budget
376,Melihcan Dumanlı,melihcan.dumanli376@gmial.com,0528 857 44 89,06/09/2025,03/10/2025,"Türkiye, Denizli, Pamukkale","236,97",,43,Electronics,Budget
60,Çev. Tüzeer Nurullah Bilir,cev.tuzeer.nurullah.bilir60@outlok.com,+90  599   938 67  74 ,2022-08-25,12-24-2025,"Bursa, Osmangazi",$250.48,USD,45,Electronics,Budget
159,Çev. Meşhur Asalet Demirel,cev.meshur.asalet.demirel159@yaho.com,+905524043574,"October 04, 2021",2025-03-26,Ortahisar - Trabzon - Türkiye,$260.25,USD,48,Beauty & Personal Care,Budget
6,Yağızkurt Şensoy, yagizkurt.sensoy6@example.com ,+90  592   832 76  48 ,2024-09-19,07/09/2025,"Türkiye, Mersin",₺303,TRY,61,Clothing,Budget
283,Okt. Müsemma Durmuş İnönü, okt.musemma.durmus.inonu283@example.com ,+90535972798,2023-12-27,"October 17, 2025",Nilüfer - Bursa - Türkiye,"211,17",,40,Clothing,Budget
322,Tekecan Sakarya, tekecan.sakarya322@example.com ,+90805719838,08/10/2023,2026-02-08,"Türkiye, Kayseri, Melikgazi",237 TL,TRY,,Beauty & Personal Care,Regular
382,Mengi Sakarya, mengi.sakarya382@example.com ,+905561117800,08-17-2021,2025-07-05,"Türkiye, İzmir, Konak",225 TL,TRY,43,Books,Regular
478,İntihap Şafak,intihap.safak478@gmial.com,+90592752372,28/12/2022,2025-12-25,Şehzadeler - Manisa - Türkiye,"390,85",,73,Home & Garden,Budget
474,Av. Nura Durmuş İhsanoğlu,av.nura.durmus.ihsanoglu474@example.com,0581 891 37 18,2022-09-12,2026-01-14,Toroslar - Mersin - Türkiye,$229.73,USD,37,Sports & Outdoors,Regular
351,Zinnure Neval Yorulmaz Gülen,zinnure.neval.yorulmaz.gulen351@example.com,+904990413797,01/04/2023,2025-06-22,Çukurova - Adana - Türkiye,145 TL,TRY,28,Groceries,Budget
362,Havse İncifir Hayrioğlu Yıldırım, havse.incifir.hayrioglu.yildirim362@example.com ,+90577034309,"February 01, 2023",18/06/2025,Çankaya - Ankara,$297.45,USD, 51 ,Home & Garden,Regular
164,Kıvılcım Seven, kivilcim.seven164@example.com ,+90578728743,"April 26, 2025",24/05/2026,Tepebaşı - Eskişehir - Türkiye,$204.52,USD,39,Sports & Outdoors,Budget
410,Çıvgın Yaman, civgin.yaman410@example.com ,0552 245 93 34,2024-04-06,06-26-2026,Keçiören - Ankara - Türkiye,$158.99,USD,23,Books,Regular
188,Nafii Sezer,nafii.sezer188@example.com,+90550977008,11-09-2022,2025-08-25,Yeşilyurt - Malatya - Türkiye,$220.53,USD,44,Sports & Outdoors,Budget
289,Okyalaz Türk,okyalaz.turk289@outlok.com,+905466609235,"November 16, 2021","May 19, 2026","Türkiye, Şanlıurfa, Eyyübiye",₺317,TRY,63,Electronics,Budget
93,Öğr. İvecen Duran,ogr.ivecen.duran93@example.com,+905700766187,2025-07-15,2026-03-13,"Türkiye, Malatya, Yeşilyurt","378,69",,75,Books,Budget
79,Çakırca Gücal Yorulmaz,cakirca.gucal.yorulmaz79@gmial.com,0574 074 82 17,05/01/2024,15/07/2025,"Türkiye, Diyarbakır, Kayapınar","290,42",,fifty-five,Groceries,Budget
41,Tomurcuk İnönü,tomurcuk.inonu41@yaho.com,+905347143457,"December 02, 2022",29/04/2025,Toroslar - Mersin - Türkiye,"111,57",,23,Home & Garden,Budget
392,Asiman Akçay, asiman.akcay392@example.com ,0505 120 46 18,25/04/2023,2026-02-15,"Türkiye, Samsun","115,49",,29,Groceries,Budget
81,Bay Oruç Çorlu,bay.oruc.corlu81@yaho.com,+90  564   090 97  43 ,18/07/2022,"January 07, 2026",Melikgazi - Kayseri - Türkiye,400 TL,TRY,69,Electronics,Regular
492,Temirhan Zorlu,temirhan.zorlu492@example.com,+90  580   634 61  57 ,"June 22, 2025",27/06/2025,"Konya, Selçuklu",$434.01,USD,74,Home & Garden,Regular
153,Mücellib Bektaşi Sezgin Ertaş,mucellib.bektasi.sezgin.ertas153@example.com,+90 588 879 47 05,02-03-2024,27/05/2026,"Türkiye, Van, İpekyolu",$303.82,USD,61,Sports & Outdoors,Budget
385,Safinaz Ayçan Arslan Tevetoğlu, safinaz.aycan.arslan.tevetoglu385@example.com ,+90997968845,"April 01, 2023",27/01/2026,"Türkiye, Erzurum, Yakutiye","291,01",,52,Home & Garden,Budget
342,Aktemür Göken Soylu,aktemur.goken.soylu342@example.com,+90593048872,24/11/2023,2026-05-26,Şişli - İstanbul - Türkiye,"226,70",,43,Toys & Games,Budget
453,Hiçsönmez Hançer,hicsonmez.hancer453@example.com,+905357848218,02-26-2022,06-14-2026,"Şanlıurfa, Eyyübiye","117,00",, 26 ,Clothing,Budget
193,Arıkol Zengin,arikol.zengin193@outlok.com,0525 039 26 14,01-14-2025,2026-02-13,"Türkiye, Mersin, Yenişehir",285 TL,TRY,54,Sports & Outdoors,Budget
425,Ruhsat Oymak Akar Akçay,ruhsat.oymak.akar.akcay425@example.com,+90689363926,13/03/2024,05-03-2025,"Türkiye, Antalya, Muratpaşa",292 TL,TRY, 56 ,Books,Budget
189,Nili Aksu, nili.aksu189@example.com ,0584 086 21 18,11/02/2025,10/10/2025,Yeşilyurt - Malatya - Türkiye,"169,74",,33,Clothing,Budget
59,Gürsal Arkut Zorlu,gursal.arkut.zorlu59@example.com,+90  516   719 02  29 ,2024-03-30,12-03-2025,"Türkiye, Şanlıurfa, Eyyübiye",$168.02,USD,23,Electronics,New
223,Okt. Cebesoy Gökay Yılmaz,okt.cebesoy.gokay.yilmaz223@example.com,+905168457559,12-07-2025,12-25-2025,Karşıyaka - İzmir - Türkiye,$578.08,USD,73,Home & Garden,Premium
451,Şefiye Bilge,sefiye.bilge451@example.com,+90 529 145 04 61,2023-03-01,2026-03-30,Çukurova - Adana - Türkiye,₺371,TRY, 74 ,Groceries,Budget
476,Fenni Atatöre İnönü Aksu,fenni.atatore.inonu.aksu476@outlok.com,+90594792904,2021-10-24,06-01-2026,Şehzadeler - Manisa - Türkiye,"291,59",,57,Clothing,Budget
448,Şahnuray Yorulmaz, sahnuray.yorulmaz448@example.com ,0569 902 35 57,2023-04-16,2025-12-25,Tepebaşı - Eskişehir - Türkiye,$380.07,USD,69,Sports & Outdoors,Budget
131,Minibe Ülker, minibe.ulker131@example.com ,+90 558 416 16 92,11-21-2022,"March 05, 2025",Eyyübiye - Şanlıurfa - Türkiye,₺179,TRY,36,Clothing,Budget
67,Erdursun Dalkılıç Akar Duran,erdursun.dalkilic.akar.duran67@outlok.com,0556 746 80 71,2024-03-08,02/04/2025,Nilüfer - Bursa,"200,14",,34,Toys & Games,Budget
